Flow ID,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Total,Packet Count,Current Packet Length,Flow IAT Min,Flow IAT Max,Flow IAT Mean,Flow Duration,Label
52.114.159.102 10.0.2.16 443 57470 6,40,397,104.375,835,8,397,0.0,80000000.0,25714285.714285716,180000000.0,Teams
10.0.2.16 52.114.159.102 57470 443 6,40,1500,408.25,3266,8,40,-2574000.0,80000000.0,25714285.714285716,180000000.0,Teams
52.113.206.194 10.0.2.16 443 47328 6,40,796,157.875,1263,8,796,0.0,216000000.0,49142857.14285714,344000000.0,Teams
10.0.2.16 52.113.206.194 47328 443 6,40,1142,244.625,1957,8,40,-1580000.0,231622000.0,52000000.0,364000000.0,Teams
10.0.2.16 52.114.159.142 51333 443 6,40,301,88.5,708,8,40,0.0,16656001000.0,3843428714.285714,26904001000.0,Teams
51.104.15.252 10.0.2.16 443 49272 6,40,537,102.125,817,8,40,0.0,4740000000.0,677714285.7142857,4744000000.0,Teams
10.0.2.16 51.104.15.252 49272 443 6,40,1500,1202.125,9617,8,1500,0.0,4740000000.0,677142857.1428572,4740000000.0,Teams
51.104.15.252 10.0.2.16 443 52977 6,40,1480,602.5,4820,8,40,0.0,112000000.0,17714285.714285713,124000000.0,Teams
10.0.2.16 51.104.15.252 52977 443 6,40,1500,304.875,2439,8,1500,-3791000.0,111181000.0,17747000.0,124229000.0,Teams
51.104.15.252 10.0.2.16 443 49284 6,40,495,153.5,1228,8,40,0.0,13344000000.0,1930857142.857143,13516000000.0,Teams
10.0.2.16 51.104.15.252 49284 443 6,40,1500,1033.375,8267,8,1500,-1771000.0,13345645000.0,1930932000.0,13516524000.0,Teams
52.114.159.142 10.0.2.16 443 51333 6,40,1480,666.75,5334,8,230,0.0,16656001000.0,2432571571.428571,17028001000.0,Teams
10.0.2.16 52.113.194.132 53950 443 6,40,1500,404.625,3237,8,40,0.0,47871181000.0,6890857428.571428,48236002000.0,Teams
52.113.194.132 10.0.2.16 443 53950 6,40,294,120.75,966,8,40,0.0,47872002000.0,6890286000.000001,48232002000.0,Teams
52.113.194.132 10.0.2.16 443 49774 6,40,1480,1162.75,9302,8,1480,0.0,88000000.0,13714285.714285716,96000000.0,Teams
10.0.2.16 52.113.194.132 49774 443 6,40,1454,216.75,1734,8,40,0.0,85883000.0,13714285.714285716,96000000.0,Teams
52.114.133.223 10.0.2.16 443 34730 6,40,1197,385.625,3085,8,40,20000000.0,14052000000.0,3594285857.142857,25160001000.0,Teams
10.0.2.16 52.114.133.223 34730 443 6,40,528,225.0,1800,8,454,22059000.0,14050916000.0,3593752857.142857,25156270000.0,Teams
52.113.194.132 10.0.2.16 443 40960 6,40,1480,492.25,3938,8,1480,0.0,160000000.0,51428571.42857143,360000000.00000006,Teams
10.0.2.16 52.113.194.132 40960 443 6,40,1500,405.75,3246,8,40,0.0,201692000.0,46158857.14285715,323112000.0,Teams
52.113.194.132 10.0.2.16 443 49778 6,40,669,221.5,1772,8,513,0.0,340000000.0,77714285.71428572,544000000.0,Teams
10.0.2.16 52.113.194.132 49778 443 6,40,1500,768.125,6145,8,40,60000.0,297722000.0,77714285.71428572,544000000.0,Teams
10.0.2.16 52.114.132.52 42132 443 6,40,1500,425.25,3402,8,321,50000.0,65347165000.00001,16912677428.571432,118388742000.00002,Teams
52.114.132.52 10.0.2.16 443 42132 6,40,664,178.25,1426,8,40,0.0,65344002000.0,16912572000.0,118388004000.0,Teams
40.79.189.58 10.0.2.16 443 47702 6,40,1480,826.125,6609,8,40,0.0,188000000.0,29142857.142857146,204000000.0,Teams
10.0.2.16 40.79.189.58 47702 443 6,40,1500,242.25,1938,8,1500,0.0,188371000.0,29543714.285714287,206806000.00000003,Teams
40.79.189.58 10.0.2.16 443 55507 6,40,1480,602.5,4820,8,40,0.0,176000000.0,25714285.714285716,180000000.0,Teams
10.0.2.16 40.79.189.58 55507 443 6,40,1500,314.25,2514,8,1500,-2721000.0,180000000.0,26035142.85714286,182246000.0,Teams
10.0.2.16 52.114.159.142 41871 443 6,40,302,88.625,709,8,40,0.0,12609283000.0,2407289285.7142854,16851025000.0,Teams
52.114.159.142 10.0.2.16 443 41871 6,40,1480,667.375,5339,8,511,0.0,12612001000.0,2407428714.285714,16852000999.999998,Teams
40.79.189.58 10.0.2.16 443 46926 6,40,495,103.25,826,8,495,0.0,224000000.0,32000000.0,224000000.0,Teams
10.0.2.16 40.79.189.58 46926 443 6,40,1500,1027.0,8216,8,40,-1825000.0,224000000.0,32000000.0,224000000.0,Teams
40.79.189.58 10.0.2.16 443 43740 6,40,495,153.75,1230,8,40,0.0,10004000000.0,1458857142.857143,10212000000.0,Teams
10.0.2.16 40.79.189.58 43740 443 6,40,1500,857.625,6861,8,576,-1171000.0,9954882000.0,1459268857.142857,10214882000.0,Teams
10.0.2.16 52.168.112.66 54612 443 6,576,1500,1301.5,10412,8,1372,0.0,4000000.0,1142857.142857143,8000000.0,Teams
52.168.112.66 10.0.2.16 443 54612 6,40,40,40.0,320,8,40,0.0,4000000.0,571428.571428571,4000000.0,Teams
10.0.2.16 52.113.206.195 37276 443 6,40,527,234.0,1872,8,40,-1632000.0,13520001000.0,2003947000.0,14027629000.0,Teams
52.113.206.195 10.0.2.16 443 37276 6,40,1263,394.625,3157,8,193,0.0,13520001000.0,2002857285.7142856,14020000999.999998,Teams
51.132.193.105 10.0.2.16 443 45910 6,40,537,102.125,817,8,40,0.0,4256000000.0,608000000.0,4256000000.0,Teams
10.0.2.16 51.132.193.105 45910 443 6,40,1500,1202.0,9616,8,1500,-1308000.0,4257151000.000001,608000000.0,4256000000.0,Teams
51.132.193.105 10.0.2.16 443 37288 6,40,495,153.5,1228,8,40,0.0,6032000000.0,1753142857.142857,12272000000.0,Teams
10.0.2.16 51.132.193.105 37288 443 6,40,1500,1127.75,9022,8,1500,-871000.0,6032468000.0,1745781142.857143,12220468000.0,Teams
52.114.159.225 10.0.2.16 443 54372 6,40,1480,813.0,6504,8,40,0.0,92000000.0,17142857.142857146,120000000.0,Teams
10.0.2.16 52.114.159.225 54372 443 6,40,198,66.375,531,8,93,0.0,91112000.0,17241571.42857143,120691000.0,Teams
52.114.159.225 10.0.2.16 443 54358 6,40,138,63.375,507,8,40,0.0,76000000.0,18285714.285714287,128000000.0,Teams
10.0.2.16 52.114.159.225 54358 443 6,40,1500,288.125,2305,8,40,0.0,76000000.0,24776714.285714287,173437000.0,Teams
52.114.159.103 10.0.2.16 443 51510 6,40,160,59.75,478,8,78,0.0,72000000.0,14857142.857142856,104000000.0,Teams
10.0.2.16 52.114.159.103 51510 443 6,40,1500,408.125,3265,8,40,-3140000.0,76000000.0,14857142.857142856,104000000.0,Teams
52.114.159.225 10.0.2.16 443 54352 6,40,1480,716.125,5729,8,1210,0.0,148000000.0,67428571.42857142,472000000.0,Teams
10.0.2.16 52.114.159.225 54352 443 6,40,526,105.5,844,8,40,0.0,175782000.0,67428571.42857142,472000000.0,Teams
10.0.2.16 52.168.112.66 49526 443 6,577,1500,1317.5,10540,8,1500,-1345000.0,271000.0,-149000.0,-1043000.0,Teams
52.168.112.66 10.0.2.16 443 49526 6,40,40,40.0,320,8,40,0.0,4000000.0,571428.571428571,4000000.0,Teams
10.0.2.16 52.114.159.142 41461 443 6,40,301,121.125,969,8,301,0.0,17184000000.0,3441434285.714286,24090040000.0,Teams
52.114.159.142 10.0.2.16 443 41461 6,40,1480,521.625,4173,8,40,0.0,17184000000.0,3441714428.571429,24092001000.0,Teams
52.113.194.132 10.0.2.16 443 44182 6,1480,1480,1480.0,11840,8,1480,0.0,4000000.0,571428.571428571,4000000.0,Teams
10.0.2.16 52.113.194.132 44182 443 6,40,40,40.0,320,8,40,0.0,4000000.0,571428.571428571,4000000.0,Teams
52.113.194.132 10.0.2.16 443 44184 6,40,297,114.5,916,8,209,0.0,788000000.0,176571428.57142857,1236000000.0,Teams
10.0.2.16 52.113.194.132 44184 443 6,40,1500,851.75,6814,8,40,0.0,740000000.0,176571428.57142857,1236000000.0,Teams
52.114.159.103 10.0.2.16 443 35890 6,40,109,55.0,440,8,40,0.0,12000000.0,3428571.428571429,24000000.0,Teams
10.0.2.16 52.114.159.103 35890 443 6,40,1500,408.125,3265,8,78,0.0,12000000.0,3428571.428571429,24000000.0,Teams
52.113.206.194 10.0.2.16 443 44376 6,40,1480,570.125,4561,8,40,0.0,240000000.0,81714285.71428573,572000000.0000001,Teams
10.0.2.16 52.113.206.194 44376 443 6,40,529,105.875,847,8,40,0.0,242301000.0,100000000.0,700000000.0,Teams
52.114.159.142 10.0.2.16 443 47863 6,40,1480,565.625,4525,8,1480,4000000.0,9916000000.0,1934285714.2857144,13540000000.0,Teams
10.0.2.16 52.114.159.142 47863 443 6,40,167,71.75,574,8,40,4000000.0,9864779000.0,1934285714.2857144,13540000000.0,Teams
51.132.193.105 10.0.2.16 443 40484 6,40,91,46.375,371,8,40,0.0,0.0,0.0,0.0,Teams
10.0.2.16 51.132.193.105 40484 443 6,40,1500,1202.125,9617,8,1500,-1951000.0,1863000.0,0.0,0.0,Teams
52.114.133.223 10.0.2.16 443 47722 6,40,1480,699.0,5592,8,40,0.0,13956000000.0,2036000000.0,14251999999.999998,Teams
10.0.2.16 52.114.133.223 47722 443 6,40,529,234.0,1872,8,380,0.0,13954379000.0,2038285714.285714,14267999999.999998,Teams
10.0.2.16 52.114.159.142 40223 443 6,40,302,88.625,709,8,40,0.0,16676001000.0,3871428714.285714,27100001000.0,Teams
13.69.239.73 10.0.2.16 443 42840 6,40,537,102.125,817,8,40,0.0,4540000000.0,648571428.5714285,4540000000.0,Teams
10.0.2.16 13.69.239.73 42840 443 6,40,1500,1211.5,9692,8,1500,0.0,4539431000.0,648571428.5714287,4540000000.000001,Teams
52.114.159.142 10.0.2.16 443 40223 6,40,1480,667.25,5338,8,228,0.0,16676001000.0,2462857285.714286,17240001000.0,Teams
52.114.159.103 10.0.2.16 443 45460 6,40,1480,768.125,6145,8,40,0.0,100000000.0,14857142.857142858,104000000.0,Teams
10.0.2.16 52.114.159.103 45460 443 6,40,198,66.375,531,8,93,0.0,96042000.0,15338571.42857143,107370000.0,Teams
52.114.128.81 10.0.2.16 443 43406 6,40,674,210.625,1685,8,674,16000000.0,1700000000.0,328571428.5714286,2300000000.0,Teams
52.114.159.142 10.0.2.16 443 46049 6,40,1480,468.625,3749,8,1480,0.0,16728000999.999998,3890285857.1428566,27232001000.0,Teams
10.0.2.16 52.114.159.142 46049 443 6,40,302,88.625,709,8,40,0.0,16728000999.999998,3871272714.285715,27098909000.000008,Teams
10.0.2.16 20.42.65.90 43246 443 6,652,1500,1317.5,10540,8,1500,0.0,0.0,0.0,0.0,Teams
20.42.65.90 10.0.2.16 443 43246 6,40,40,40.0,320,8,40,0.0,0.0,0.0,0.0,Teams
10.0.2.16 52.114.133.158 51164 443 6,40,528,281.25,2250,8,40,5629000.0,10864001000.0,1871521857.142857,13100653000.0,Teams
52.114.133.158 10.0.2.16 443 51164 6,40,838,295.625,2365,8,474,0.0,10864001000.0,1606857285.714286,11248001000.0,Teams
10.0.2.16 20.42.65.90 49022 443 6,576,1500,1202.625,9621,8,581,-1092000.0,213000.0,-109285.714285714,-765000.0,Teams
20.42.65.90 10.0.2.16 443 49022 6,40,40,40.0,320,8,40,0.0,0.0,0.0,0.0,Teams
10.0.2.16 20.189.173.4 58676 443 6,40,1500,855.125,6841,8,1500,3000.0,3642664000.0,554515142.8571428,3881606000.0,Teams
20.189.173.4 10.0.2.16 443 58676 6,40,537,158.75,1270,8,40,0.0,3688000000.0,554285714.2857144,3880000000.000001,Teams
52.114.133.209 10.0.2.16 443 46136 6,40,1480,741.75,5934,8,851,0.0,6964000000.0,1044571428.5714284,7311999999.999999,Teams
10.0.2.16 52.114.133.209 46136 443 6,40,526,223.75,1790,8,526,8000000.0,6967446000.0,2008885000.0,14062195000.0,Teams
20.189.173.4 10.0.2.16 443 56490 6,40,537,102.125,817,8,40,0.0,4636000000.0,662285714.2857143,4636000000.0,Teams
10.0.2.16 20.189.173.4 56490 443 6,40,1500,1211.5,9692,8,1500,-3229000.0,4639110000.0,662285714.2857141,4635999999.999999,Teams
20.189.173.4 10.0.2.16 443 60513 6,40,1480,602.75,4822,8,40,0.0,96000000.0,14285714.285714287,100000000.0,Teams
10.0.2.16 20.189.173.4 60513 443 6,40,1500,314.25,2514,8,1500,0.0,93656000.0,14515714.285714284,101610000.0,Teams
10.0.2.16 52.113.194.132 36974 443 6,40,1500,629.375,5035,8,1500,4014000.0,6621198000.0,1031282142.8571428,7218974999.999999,Teams
52.113.194.132 10.0.2.16 443 36974 6,40,794,252.0,2016,8,40,0.0,6620000000.0,1032000000.0,7224000000.0,Teams
52.112.115.25 10.0.2.16 443 46470 6,40,670,205.375,1643,8,40,24000000.0,59484002000.0,8889143142.857141,62224002000.0,Teams
10.0.2.16 52.112.115.25 46470 443 6,40,606,164.375,1315,8,40,29736000.0,59484474000.0,8902857428.571428,62320002000.0,Teams
52.113.194.132 10.0.2.16 443 46960 6,40,211,103.875,831,8,210,0.0,168000000.0,52000000.0,364000000.0,Teams
10.0.2.16 52.113.206.194 59430 443 6,40,527,182.25,1458,8,454,3562000.0,13797288000.0,3559414000.0,24915898000.0,Teams
52.113.206.194 10.0.2.16 443 59430 6,40,1480,647.5,5180,8,40,0.0,13800001000.0,3554285857.142857,24880001000.0,Teams
10.0.2.16 52.113.194.132 46960 443 6,40,1500,845.75,6766,8,40,0.0,168000000.0,45142857.14285715,316000000.00000006,Teams
10.0.2.16 20.189.173.5 49215 443 6,40,968,348.375,2787,8,40,-3656000.0,46139129000.0,8157316000.0,57101212000.0,Teams
20.189.173.5 10.0.2.16 443 49215 6,40,605,169.625,1357,8,40,4000000.0,46136001000.0,8157714571.428573,57104002000.0,Teams
10.0.2.16 20.189.173.5 53750 443 6,577,1500,1384.625,11077,8,1500,-262000.0,147000.0,-14142.857142857,-99000.0,Teams
20.189.173.5 10.0.2.16 443 53750 6,40,40,40.0,320,8,40,0.0,0.0,0.0,0.0,Teams
10.0.2.16 52.114.159.142 43953 443 6,40,301,121.125,969,8,301,0.0,16928000000.0,3398144285.714286,23787010000.000004,Teams
52.114.159.142 10.0.2.16 443 43953 6,40,1480,522.5,4180,8,40,0.0,16928000000.0,3397714285.7142863,23784000000.000004,Teams
51.116.253.169 10.0.2.16 443 51378 6,40,537,102.125,817,8,40,0.0,4344001000.0,620571571.4285713,4344001000.0,Teams
10.0.2.16 51.116.253.169 51378 443 6,40,1500,1134.625,9077,8,961,0.0,4344001000.0,620571571.4285713,4344001000.0,Teams
10.0.2.16 52.114.133.158 37588 443 6,40,528,224.875,1799,8,40,2545000.0,10824000000.0,1603428571.4285717,11224000000.0,Teams
52.114.133.158 10.0.2.16 443 37588 6,40,837,295.125,2361,8,473,4000000.0,10824000000.0,1603428571.4285717,11224000000.0,Teams
52.113.206.193 10.0.2.16 443 39022 6,40,1223,297.125,2377,8,40,4000000.0,13836000000.0,2036000000.0,14252000000.0,Teams
10.0.2.16 52.113.206.193 39022 443 6,40,528,196.375,1571,8,527,4000000.0,13837215000.0,2035428571.428572,14248000000.000002,Teams
20.189.173.12 10.0.2.16 443 45454 6,40,1480,826.375,6611,8,40,0.0,92000000.0,14285714.285714287,100000000.0,Teams
10.0.2.16 20.189.173.12 45454 443 6,40,1500,242.25,1938,8,1500,0.0,90803000.0,15214714.285714284,106503000.0,Teams
40.70.161.7 10.0.2.16 443 54822 6,40,1480,745.75,5966,8,357,0.0,772000000.0,172000000.0,1204000000.0,Teams
10.0.2.16 40.70.161.7 54822 443 6,40,922,166.0,1328,8,40,0.0,770809000.0,172000000.0,1204000000.0,Teams
52.113.194.132 10.0.2.16 443 38030 6,1480,1480,1480.0,11840,8,1480,0.0,0.0,0.0,0.0,Teams
10.0.2.16 52.113.194.132 38030 443 6,40,40,40.0,320,8,40,0.0,0.0,0.0,0.0,Teams
52.114.159.142 10.0.2.16 443 42873 6,40,1480,694.125,5553,8,902,0.0,100000000.0,32571428.57142857,228000000.0,Teams
10.0.2.16 52.114.159.142 42873 443 6,40,1477,239.375,1915,8,40,0.0,99336000.0,32000000.0,224000000.0,Teams
52.113.194.132 10.0.2.16 443 38036 6,40,209,103.375,827,8,209,0.0,148000000.0,43428571.42857143,304000000.00000006,Teams
10.0.2.16 52.113.194.132 38036 443 6,40,1500,937.25,7498,8,772,0.0,152000000.0,46285714.28571428,324000000.0,Teams
10.0.2.16 52.113.206.194 45730 443 6,40,527,233.75,1870,8,40,4498000.0,13655933000.0,2021988571.428571,14153919999.999998,Teams
52.113.206.194 10.0.2.16 443 45730 6,40,1242,394.25,3154,8,193,4000000.0,13652000000.0,2022857142.8571424,14159999999.999996,Teams
51.104.15.252 10.0.2.16 443 54066 6,40,495,210.125,1681,8,493,0.0,2132000000.0,643428571.4285715,4504000000.0,Teams
10.0.2.16 51.104.15.252 54066 443 6,40,1500,792.875,6343,8,40,10000.0,2135236000.0,637142857.1428571,4460000000.0,Teams
51.104.15.252 10.0.2.16 443 36655 6,40,605,235.375,1883,8,40,0.0,46140002000.0,8104000285.714287,56728002000.0,Teams
10.0.2.16 51.104.15.252 36655 443 6,40,971,349.25,2794,8,40,-662000.0,46142295000.0,8104327857.142858,56730295000.0,Teams
13.89.178.26 10.0.2.16 443 44074 6,40,493,209.875,1679,8,40,0.0,2028000000.0,878857285.7142857,6152001000.0,Teams
10.0.2.16 13.89.178.26 44074 443 6,40,1500,743.75,5950,8,1500,66000.0,2028613000.0,872092714.2857144,6104649000.000001,Teams
52.112.113.24 10.0.2.16 443 44162 6,40,228,83.25,666,8,228,0.0,104000000.0,24000000.0,167999999.99999997,Teams
10.0.2.16 52.112.113.24 44162 443 6,40,1500,329.75,2638,8,40,25000.0,104000000.0,24000000.0,167999999.99999997,Teams
52.114.159.61 10.0.2.16 443 50574 6,40,1480,813.0,6504,8,40,0.0,88000000.0,15428571.42857143,108000000.0,Teams
10.0.2.16 52.114.159.61 50574 443 6,40,198,66.375,531,8,93,0.0,87260000.0,15577571.428571433,109043000.0,Teams
52.114.159.61 10.0.2.16 443 50592 6,40,1480,244.875,1959,8,52,0.0,88000000.0,25142857.14285714,176000000.0,Teams
52.114.159.61 10.0.2.16 443 50578 6,40,1480,656.25,5250,8,1480,0.0,380000000.0,117142857.14285716,820000000.0000001,Teams
10.0.2.16 52.114.159.61 50578 443 6,40,527,105.625,845,8,40,0.0,380000000.0,117142857.14285712,820000000.0,Teams
13.69.239.74 10.0.2.16 443 46757 6,40,512,105.375,843,8,40,0.0,116000000.0,17142857.142857146,120000000.0,Teams
10.0.2.16 13.69.239.74 46757 443 6,40,1500,646.125,5169,8,730,-3770000.0,116000000.0,16571428.571428576,116000000.0,Teams
10.0.2.16 13.89.178.26 42444 443 6,652,1500,1317.5,10540,8,1500,-699000.0,300000.0,-52571.428571429,-368000.0,Teams
13.89.178.26 10.0.2.16 443 42444 6,40,40,40.0,320,8,40,0.0,0.0,0.0,0.0,Teams
10.0.2.16 52.114.159.142 50207 443 6,40,302,88.625,709,8,40,0.0,12661400000.0,2462926000.0,17240482000.0,Teams
52.114.159.142 10.0.2.16 443 50207 6,40,1480,666.625,5333,8,504,0.0,12660001000.0,2462857285.714286,17240001000.0,Teams
52.113.206.195 10.0.2.16 443 47976 6,40,1480,700.0,5600,8,40,0.0,13728001000.0,1993143000.0,13952001000.000002,Teams
10.0.2.16 52.113.206.195 47976 443 6,40,528,234.125,1873,8,40,0.0,13728001000.0,2017143000.0,14120001000.0,Teams
10.0.2.16 52.113.194.132 47370 443 6,40,1500,937.25,7498,8,40,0.0,196858000.0,60571428.57142857,424000000.0,Teams
52.113.194.132 10.0.2.16 443 47370 6,40,212,104.0,832,8,212,0.0,188000000.0,35428571.428571425,248000000.0,Teams
13.69.109.130 10.0.2.16 443 43102 6,40,495,210.375,1683,8,493,0.0,2088000000.0,637142857.1428571,4460000000.0,Teams
10.0.2.16 13.69.109.130 43102 443 6,40,1500,773.25,6186,8,40,0.0,2088000000.0,628571428.5714287,4400000000.0,Teams
13.69.109.130 10.0.2.16 443 44749 6,40,1480,602.25,4818,8,40,0.0,200000000.0,29142857.142857146,204000000.0,Teams
10.0.2.16 13.69.109.130 44749 443 6,40,1500,314.25,2514,8,1500,0.0,199170000.0,29541428.57142857,206790000.0,Teams
10.0.2.16 52.114.159.142 41585 443 6,40,302,121.25,970,8,301,0.0,17220001000.0,3444609857.142858,24112269000.000004,Teams
52.114.159.142 10.0.2.16 443 41585 6,40,1480,521.625,4173,8,40,0.0,17220001000.0,3444571571.428571,24112001000.0,Teams
52.113.194.132 10.0.2.16 443 36470 6,1480,1480,1480.0,11840,8,1480,0.0,0.0,0.0,0.0,Teams
10.0.2.16 52.113.194.132 36470 443 6,40,40,40.0,320,8,40,0.0,4000000.0,571428.571428571,4000000.0,Teams
10.0.2.16 52.114.159.142 54793 443 6,40,1477,271.125,2169,8,167,0.0,9870545000.0,1457699999.9999998,10203900000.0,Teams
52.114.159.142 10.0.2.16 443 54793 6,40,902,207.125,1657,8,40,0.0,9912001000.0,1457714428.5714283,10204001000.0,Teams
10.0.2.16 52.113.194.132 36480 443 6,40,1500,937.25,7498,8,772,0.0,212416000.0,38144142.85714286,267009000.0,Teams
52.113.194.132 10.0.2.16 443 36480 6,40,210,82.375,659,8,40,0.0,212000000.0,37714285.71428572,264000000.0,Teams
10.0.2.16 51.105.71.136 42482 443 6,652,1500,1394.0,11152,8,1500,0.0,4000000.0,571428.571428571,4000000.0,Teams
51.105.71.136 10.0.2.16 443 42482 6,40,40,40.0,320,8,40,0.0,4000000.0,571428.571428571,4000000.0,Teams
52.178.17.3 10.0.2.16 443 35000 6,40,1480,821.375,6571,8,40,0.0,116000000.0,18857142.85714286,132000000.0,Teams
10.0.2.16 52.178.17.3 35000 443 6,40,1500,242.25,1938,8,1500,0.0,114993000.0,18497142.85714286,129480000.0,Teams
10.0.2.16 52.114.133.223 47858 443 6,40,526,224.5,1796,8,40,4000000.0,10832000000.0,1606589428.5714283,11246126000.0,Teams
52.114.133.223 10.0.2.16 443 47858 6,40,836,295.375,2363,8,472,4000000.0,10832000000.0,1606857142.857143,11248000000.000002,Teams
10.0.2.16 52.113.206.192 53008 443 6,40,1360,246.875,1975,8,78,-338000.0,101897000.0,32173857.14285714,225217000.0,Teams
52.113.206.192 10.0.2.16 443 53008 6,40,176,63.375,507,8,40,0.0,104000000.0,32000000.000000007,224000000.00000003,Teams
52.112.115.30 10.0.2.16 443 47212 6,40,227,83.125,665,8,227,0.0,144000000.0,32571428.57142857,228000000.0,Teams
10.0.2.16 52.112.115.30 47212 443 6,40,1500,329.625,2637,8,40,-3919000.0,144000000.0,32571428.57142857,228000000.0,Teams
10.0.2.16 52.113.206.192 52994 443 6,40,1500,288.125,2305,8,40,-3462000.0,133191000.0,36648285.71428571,256538000.0,Teams
52.113.206.192 10.0.2.16 443 52994 6,40,1108,190.5,1524,8,1108,0.0,96000000.0,30857142.85714286,216000000.0,Teams
52.113.206.192 10.0.2.16 443 52982 6,40,138,63.375,507,8,40,0.0,56000000.0,16000000.000000004,112000000.0,Teams
10.0.2.16 52.113.206.192 52982 443 6,40,1141,244.375,1955,8,40,-3390000.0,58393000.0,22285714.285714287,156000000.0,Teams
52.114.159.142 10.0.2.16 443 36357 6,40,1480,647.5,5180,8,1480,0.0,16812000999.999998,3868571571.428571,27080001000.0,Teams
10.0.2.16 52.114.159.142 36357 443 6,40,301,88.5,708,8,40,0.0,16812000999.999998,3862285857.1428566,27036001000.0,Teams
20.50.201.195 10.0.2.16 443 49432 6,40,1480,825.875,6607,8,40,0.0,108000000.0,18857142.85714286,132000000.0,Teams
10.0.2.16 20.50.201.195 49432 443 6,40,1500,242.25,1938,8,1500,0.0,119137000.0,19196142.85714286,134373000.00000003,Teams
20.50.201.195 10.0.2.16 443 40957 6,40,512,105.375,843,8,40,0.0,124000000.0,17714285.714285713,124000000.0,Teams
10.0.2.16 20.50.201.195 40957 443 6,40,1500,634.75,5078,8,688,-3820000.0,124000000.0,17714285.714285713,124000000.0,Teams
10.0.2.16 52.114.142.202 35926 443 6,40,605,202.0,1616,8,40,38695000.0,1960000000.0,633714285.7142857,4436000000.0,Teams
52.114.142.202 10.0.2.16 443 35926 6,40,676,195.375,1563,8,142,36000000.0,1964000000.0,633714285.7142856,4435999999.999999,Teams
52.114.133.223 10.0.2.16 443 34508 6,40,1480,675.5,5404,8,40,0.0,14900000000.0,2772000000.0,19404000000.0,Teams
